candidate,representation_key,pca_components,c_value,penalty,class_weight,input_dimension,output_dimension,threshold,elapsed_seconds,max_iterations,selected,oof_tuned__n_samples,oof_tuned__n_no_cough,oof_tuned__n_cough,oof_tuned__accuracy,oof_tuned__balanced_accuracy,oof_tuned__precision_cough,oof_tuned__recall_cough,oof_tuned__specificity_no_cough,oof_tuned__f1_cough,oof_tuned__macro_f1,oof_tuned__roc_auc,oof_tuned__tn_no_cough_correct,oof_tuned__fp_no_cough_as_cough,oof_tuned__fn_cough_as_no_cough,oof_tuned__tp_cough_correct,oof_0p5__n_samples,oof_0p5__n_no_cough,oof_0p5__n_cough,oof_0p5__accuracy,oof_0p5__balanced_accuracy,oof_0p5__precision_cough,oof_0p5__recall_cough,oof_0p5__specificity_no_cough,oof_0p5__f1_cough,oof_0p5__macro_f1,oof_0p5__roc_auc,oof_0p5__tn_no_cough_correct,oof_0p5__fp_no_cough_as_cough,oof_0p5__fn_cough_as_no_cough,oof_0p5__tp_cough_correct,oof_tuned__original_cough_count,oof_tuned__original_cough_recall,oof_tuned__new_fsd50k_cough_count,oof_tuned__new_fsd50k_cough_recall
s0_s1__log__peak_rms__pca128__C1__l2__weight_balanced,s0_s1__log__peak_rms,128.0,1.0,l2,balanced,291,128,0.68,1.603113499993924,11,False,7341,5237,2104,0.9163601689143168,0.9010029179623489,0.8465116279069768,0.8650190114068441,0.9369868245178538,0.8556652562294311,0.8983926588013285,0.9573033824113447,4907,330,284,1820,7341,5237,2104,0.9049175861599237,0.9093323881478018,0.7853084415584416,0.9196768060836502,0.8989879702119534,0.8471978984238179,0.8890923247309914,0.9573033824113447,4708,529,169,1935,1983,0.9062027231467473,121,0.19008264462809918
s0_s1__log__peak_rms__pca256__C0p0001__l1__weight_none,s0_s1__log__peak_rms,256.0,0.0001,l1,,291,256,0.51,0.9156183000304736,2,False,7341,5237,2104,0.7127094401307724,0.5070575355524561,0.4774774774774775,0.025190114068441065,0.9889249570364712,0.04785553047404063,0.4393444653252533,0.5545664949093573,5179,58,2051,53,7341,5237,2104,0.3423239340689279,0.5251166023272547,0.29780285035629456,0.9534220532319392,0.09681115142257017,0.45384615384615384,0.31370842440681534,0.5545664949093573,507,4730,98,2006,1983,0.026222894604135148,121,0.008264462809917356
s0_s1__log__peak_rms__pca256__C0p0001__l1__weight_balanced,s0_s1__log__peak_rms,256.0,0.0001,l1,balanced,291,256,0.51,0.9251726000220515,2,False,7341,5237,2104,0.69445579621305,0.5582395861996862,0.4393013100436681,0.2390684410646388,0.8774107313347336,0.3096337334564481,0.5567236278582861,0.6620309497136129,4595,642,1601,503,7341,5237,2104,0.49434681923443674,0.5954132938995782,0.3426614481409002,0.8322243346007605,0.358602253198396,0.4854449681175492,0.4941954353174784,0.6620309497136129,1878,3359,353,1751,1983,0.25012607160867373,121,0.05785123966942149
s0_s1__log__peak_rms__pca256__C0p0001__l2__weight_none,s0_s1__log__peak_rms,256.0,0.0001,l2,,291,256,0.59,1.2150810999446549,5,False,7341,5237,2104,0.8737229260318757,0.8645796653092104,0.748207507380852,0.8431558935361216,0.886003437082299,0.7928491620111732,0.8510145682692292,0.9175194633679196,4640,597,330,1774,7341,5237,2104,0.8269990464514372,0.8594125159456949,0.6344294003868471,0.935361216730038,0.7834638151613519,0.7560507107184018,0.8110139581451865,0.9175194633679196,4103,1134,136,1968,1983,0.8825012607160867,121,0.19834710743801653
s0_s1__log__peak_rms__pca256__C0p0001__l2__weight_balanced,s0_s1__log__peak_rms,256.0,0.0001,l2,balanced,291,256,0.63,1.2227654000162147,5,False,7341,5237,2104,0.8636425555101485,0.8607844174711816,0.7213970293054998,0.8540874524714829,0.8674813824708802,0.7821545157780195,0.8414589372783228,0.9149282198687171,4543,694,307,1797,7341,5237,2104,0.7959406075466557,0.8424780426781943,0.5891701000588582,0.9515209125475285,0.7334351728088601,0.727735368956743,0.7822772705350163,0.9149282198687171,3841,1396,102,2002,1983,0.8930912758446797,121,0.21487603305785125
s0_s1__log__peak_rms__pca256__C0p0003__l1__weight_none,s0_s1__log__peak_rms,256.0,0.0003,l1,,291,256,0.53,1.0094379000365734,6,False,7341,5237,2104,0.806702084184716,0.8056640887339355,0.62708719851577,0.8032319391634981,0.8080962383043727,0.7043133986247134,0.7803667569871517,0.868029181075573,4232,1005,414,1690,7341,5237,2104,0.7730554420378695,0.8102311644768033,0.5656081485919713,0.8973384030418251,0.7231239259117815,0.6938625505328924,0.7567797601149311,0.868029181075573,3787,1450,216,1888,1983,0.8366111951588502,121,0.256198347107438
s0_s1__log__peak_rms__pca256__C0p0003__l1__weight_balanced,s0_s1__log__peak_rms,256.0,0.0003,l1,balanced,291,256,0.56,0.9955168999731541,5,False,7341,5237,2104,0.8037052172728512,0.7998672795428259,0.624390243902439,0.7908745247148289,0.808860034370823,0.6978402180750681,0.7762377727114975,0.867708815092378,4236,1001,440,1664,7341,5237,2104,0.7535758071107479,0.8018385286470717,0.5414908579465542,0.9149239543726235,0.6887531029215199,0.6803322141721152,0.7399222857406071,0.867708815092378,3607,1630,179,1925,1983,0.8245083207261724,121,0.2396694214876033
s0_s1__log__peak_rms__pca256__C0p0003__l2__weight_none,s0_s1__log__peak_rms,256.0,0.0003,l2,,291,256,0.58,1.3288051999988966,6,False,7341,5237,2104,0.8858466149026019,0.8820334854149076,0.7628737541528239,0.8730988593155894,0.8909681115142257,0.81427304964539,0.8659369181363628,0.9295939937458751,4666,571,267,1837,7341,5237,2104,0.8587385914725514,0.8815159083038138,0.6860830136030694,0.9348859315589354,0.828145885048692,0.7913900623616978,0.842301971763693,0.9295939937458751,4337,900,137,1967,1983,0.9147755925365607,121,0.19008264462809918
s0_s1__log__peak_rms__pca256__C0p0003__l2__weight_balanced,s0_s1__log__peak_rms,256.0,0.0003,l2,balanced,291,256,0.68,1.3426189000019804,6,False,7341,5237,2104,0.8817599782046043,0.8703548293765261,0.7670700086430423,0.8436311787072244,0.8970784800458278,0.8035310095065641,0.8594817946987224,0.9288856491286407,4698,539,329,1775,7341,5237,2104,0.8126958180084457,0.8539370710453769,0.6114338122898196,0.9505703422053232,0.7573037998854306,0.7441860465116279,0.7982238924940217,0.9288856491286407,3966,1271,104,2000,1983,0.8845184064548663,121,0.17355371900826447
s0_s1__log__peak_rms__pca256__C0p001__l1__weight_none,s0_s1__log__peak_rms,256.0,0.001,l1,,291,256,0.57,1.0722020999528468,8,False,7341,5237,2104,0.848385778504291,0.8364431371253533,0.7055163832434674,0.8084600760456274,0.8644261982050793,0.7534883720930232,0.8220082757484886,0.9004975020528836,4527,710,403,1701,7341,5237,2104,0.81651001225991,0.8449525749438588,0.6229295225722637,0.9115969581749049,0.7783081917128126,0.7401119043025275,0.7991537519196604,0.9004975020528836,4076,1161,186,1918,1983,0.843166918809884,121,0.2396694214876033
s0_s1__log__peak_rms__pca256__C0p001__l1__weight_balanced,s0_s1__log__peak_rms,256.0,0.001,l1,balanced,291,256,0.63,1.030134000000544,7,False,7341,5237,2104,0.8423920446805613,0.8430470326305006,0.68162639048715,0.8445817490494296,0.8415123162115715,0.7544045850137975,0.8191840395733916,0.9026168183247165,4407,830,327,1777,7341,5237,2104,0.7756436452799346,0.827825836708823,0.5645297938435471,0.9500950570342205,0.7055566163834256,0.708237378210806,0.7629933156407577,0.9026168183247165,3695,1542,105,1999,1983,0.8789712556732224,121,0.2809917355371901
s0_s1__log__peak_rms__pca256__C0p001__l2__weight_none,s0_s1__log__peak_rms,256.0,0.001,l2,,291,256,0.57,1.4411952000227757,5,False,7341,5237,2104,0.898923852336194,0.8924785509075162,0.792274678111588,0.8773764258555133,0.9075806759595189,0.8326567433468651,0.8801261858810828,0.9431791450275931,4753,484,258,1846,7341,5237,2104,0.8891159242609998,0.897830840952538,0.7505827505827506,0.9182509505703422,0.8774107313347336,0.8259940145361265,0.8723132807586671,0.9431791450275931,4595,642,172,1932,1983,0.9203227433182047,121,0.17355371900826447
s0_s1__log__peak_rms__pca256__C0p001__l2__weight_balanced,s0_s1__log__peak_rms,256.0,0.001,l2,balanced,291,256,0.67,1.4168058999930508,6,False,7341,5237,2104,0.8959269854243291,0.8920841286517185,0.781986531986532,0.8830798479087453,0.9010884093946916,0.8294642857142858,0.8772885043548884,0.9427211941065728,4719,518,246,1858,7341,5237,2104,0.8441629205830269,0.875565178232393,0.6582069874752802,0.9491444866920152,0.8019858697727706,0.7773452705332814,0.8287396931040254,0.9427211941065728,4200,1037,107,1997,1983,0.9263741805345436,121,0.17355371900826447
s0_s1__log__peak_rms__pca256__C0p003__l1__weight_none,s0_s1__log__peak_rms,256.0,0.003,l1,,291,256,0.46,1.0622939000022598,9,False,7341,5237,2104,0.8684102983244789,0.8654055379571068,0.7299919159256265,0.8583650190114068,0.872446056902807,0.7889908256880734,0.8466925624877422,0.9213119431712493,4569,668,298,1806,7341,5237,2104,0.8703173954502111,0.8522410371943999,0.7553191489361702,0.8098859315589354,0.8945961428298644,0.781651376146789,0.8447105940993584,0.9213119431712493,4685,552,400,1704,1983,0.8981341401916288,121,0.2066115702479339
s0_s1__log__peak_rms__pca256__C0p003__l1__weight_balanced,s0_s1__log__peak_rms,256.0,0.003,l1,balanced,291,256,0.66,1.0603509000502527,8,False,7341,5237,2104,0.8680016346546792,0.8635552655824925,0.7311608961303462,0.8531368821292775,0.8739736490357075,0.7874533889010747,0.8458653885135622,0.9205383455393075,4577,660,309,1795,7341,5237,2104,0.8166462334831767,0.856705831786259,0.6169031462060457,0.9505703422053232,0.762841321367195,0.7482229704451927,0.8020249385216538,0.9205383455393075,3995,1242,104,2000,1983,0.8930912758446797,121,0.19834710743801653
s0_s1__log__peak_rms__pca256__C0p003__l2__weight_none,s0_s1__log__peak_rms,256.0,0.003,l2,,291,256,0.53,1.642515400017146,6,False,7341,5237,2104,0.9111837624301866,0.9037724501227373,0.8187006145741879,0.8864068441064639,0.9211380561390109,0.8512094933820173,0.8939542612541155,0.9524966220901148,4824,413,239,1865,7341,5237,2104,0.9066884620623893,0.9048868336659814,0.7992408266554196,0.9006653992395437,0.9091082680924193,0.846927374301676,0.8899082839961403,0.9524966220901148,4761,476,209,1895,1983,0.929904185577408,121,0.17355371900826447
s0_s1__log__peak_rms__pca256__C0p003__l2__weight_balanced,s0_s1__log__peak_rms,256.0,0.003,l2,balanced,291,256,0.69,1.5444425999885425,6,False,7341,5237,2104,0.9111837624301866,0.8993652397281409,0.8276173285198556,0.8716730038022814,0.9270574756540004,0.8490740740740741,0.8930759291428081,0.951594424288715,4855,382,270,1834,7341,5237,2104,0.8722244925759434,0.8932425738620564,0.7082142857142857,0.9424904942965779,0.8439946534275349,0.8087275693311582,0.8563989656841924,0.951594424288715,4420,817,121,1983,1983,0.9147755925365607,121,0.1652892561983471
s0_s1__log__peak_rms__pca256__C0p01__l1__weight_none,s0_s1__log__peak_rms,256.0,0.01,l1,,291,256,0.49,1.1053106000181288,12,False,7341,5237,2104,0.9011033919084593,0.8860447307146939,0.812897366030881,0.8507604562737643,0.9213290051556234,0.8313980492336275,0.8807144448172763,0.9437546239792759,4825,412,314,1790,7341,5237,2104,0.898923852336194,0.880536432418932,0.8149861239592969,0.8374524714828897,0.9236203933549743,0.8260665729020159,0.8774150068811155,0.9437546239792759,4837,400,342,1762,1983,0.8920827029752899,121,0.17355371900826447
s0_s1__log__peak_rms__pca256__C0p01__l1__weight_balanced,s0_s1__log__peak_rms,256.0,0.01,l1,balanced,291,256,0.64,1.1026032000081614,12,False,7341,5237,2104,0.8983789674431276,0.8912436444108207,0.7924203273040482,0.8745247148288974,0.9079625739927439,0.8314505196565748,0.879356305070097,0.9427048581640869,4755,482,264,1840,7341,5237,2104,0.8757662443808746,0.8918863729924034,0.7191176470588235,0.9296577946768061,0.8541149513080007,0.8109452736318408,0.8592157895852448,0.9427048581640869,4473,764,148,1956,1983,0.9167927382753404,121,0.18181818181818182
s0_s1__log__peak_rms__pca256__C0p01__l2__weight_none,s0_s1__log__peak_rms,256.0,0.01,l2,,291,256,0.52,1.7306478000245988,6,False,7341,5237,2104,0.920583026835581,0.90780116580546,0.8499769903359411,0.877851711026616,0.937750620584304,0.8636895019873744,0.903829373771198,0.9576972601357262,4911,326,257,1847,7341,5237,2104,0.9200381419425147,0.9099782931626457,0.842747401717126,0.8864068441064639,0.9335497422188276,0.8640259439425527,0.9036965223813102,0.9576972601357262,4889,348,239,1865,1983,0.9208270297528997,121,0.17355371900826447
s0_s1__log__peak_rms__pca256__C0p01__l2__weight_balanced,s0_s1__log__peak_rms,256.0,0.01,l2,balanced,291,256,0.66,1.7780603999854065,7,False,7341,5237,2104,0.9196294782727149,0.9105448781011971,0.8397666068222621,0.8892585551330798,0.9318312010693145,0.8638042474607571,0.9033997082714413,0.9567738256090946,4880,357,233,1871,7341,5237,2104,0.8915679062797984,0.9029614159559322,0.7511520737327189,0.9296577946768061,0.8762650372350582,0.8309260832625318,0.8755592918819176,0.9567738256090946,4589,648,148,1956,1983,0.9324256177508825,121,0.18181818181818182
s0_s1__log__peak_rms__pca256__C0p03__l1__weight_none,s0_s1__log__peak_rms,256.0,0.03,l1,,291,256,0.48,1.1878318000235595,14,False,7341,5237,2104,0.9124097534395859,0.8980919891442217,0.8355535140101057,0.8645437262357415,0.931640252052702,0.8498014482597523,0.8939902347538546,0.950856856485478,4879,358,285,1819,7341,5237,2104,0.9122735322163193,0.8951531530910144,0.8414405986903648,0.8550380228136882,0.9352682833683407,0.8481848184818482,0.8932494973635294,0.950856856485478,4898,339,305,1799,1983,0.9072112960161371,121,0.1652892561983471
s0_s1__log__peak_rms__pca256__C0p03__l1__weight_balanced,s0_s1__log__peak_rms,256.0,0.03,l1,balanced,291,256,0.65,1.09165600000415,13,False,7341,5237,2104,0.9115924260999864,0.9003625036392849,0.8272604588394062,0.8740494296577946,0.9266755776207752,0.8500115553501271,0.8936682595678689,0.950185176983601,4853,384,265,1839,7341,5237,2104,0.8923852336193979,0.9016860780015843,0.755443234836703,0.9234790874524715,0.8798930685506969,0.8310521813515825,0.8760497764643181,0.950185176983601,4608,629,161,1943,1983,0.9167927382753404,121,0.17355371900826447
s0_s1__log__peak_rms__pca256__C0p03__l2__weight_none,s0_s1__log__peak_rms,256.0,0.03,l2,,291,256,0.52,1.9715790000045672,7,False,7341,5237,2104,0.9260318757662444,0.910767137674241,0.8679867986798679,0.875,0.946534275348482,0.8714792899408283,0.9097761755241103,0.960598523521216,4957,280,263,1841,7341,5237,2104,0.9239885574172456,0.9106145327448522,0.8588672237697307,0.879277566539924,0.9419514989497804,0.868952559887271,0.9077111226143952,0.960598523521216,4933,304,254,1850,1983,0.9172970247100353,121,0.18181818181818182
s0_s1__log__peak_rms__pca256__C0p03__l2__weight_balanced,s0_s1__log__peak_rms,256.0,0.03,l2,balanced,291,256,0.66,2.0305861000088044,8,False,7341,5237,2104,0.9231712300776461,0.9124585430081803,0.8509571558796718,0.8873574144486692,0.9375596715676914,0.8687761749651001,0.9072309226135208,0.9596340676278977,4910,327,237,1867,7341,5237,2104,0.9057349134995232,0.9118955882790702,0.7839903459372486,0.9263307984790875,0.8974603780790529,0.8492374727668845,0.8903341545364347,0.9596340676278977,4700,537,155,1949,1983,0.9304084720121029,121,0.18181818181818182
s0_s1__log__peak_rms__pca256__C0p1__l1__weight_none,s0_s1__log__peak_rms,256.0,0.1,l1,,291,256,0.44,1.1951185000361875,16,False,7341,5237,2104,0.9214003541751805,0.9110752063229536,0.8462585034013606,0.8868821292775665,0.9352682833683407,0.8660942213970759,0.9052345203196697,0.9581876106760104,4898,339,238,1866,7341,5237,2104,0.9211279117286473,0.9042023576758238,0.8608613345953621,0.8645437262357415,0.9438609891159061,0.8626986009011145,0.9036856597434383,0.9581876106760104,4943,294,285,1819,1983,0.929399899142713,121,0.19008264462809918
s0_s1__log__peak_rms__pca256__C0p1__l1__weight_balanced,s0_s1__log__peak_rms,256.0,0.1,l1,balanced,291,256,0.65,1.1879863000358455,13,False,7341,5237,2104,0.9203105843890478,0.9086053933295628,0.8469620831429877,0.8811787072243346,0.9360320794347909,0.8637316561844863,0.9037110489989715,0.9579849542339496,4902,335,250,1854,7341,5237,2104,0.9058711347227898,0.910427213937681,0.7868453105968332,0.9211026615969582,0.8997517662784037,0.8486971753886577,0.8901913954056486,0.9579849542339496,4712,525,166,1938,1983,0.924357034795764,121,0.17355371900826447
s0_s1__log__peak_rms__pca256__C0p1__l2__weight_none,s0_s1__log__peak_rms,256.0,0.1,l2,,291,256,0.51,2.4131263000308536,9,False,7341,5237,2104,0.9283476365617763,0.9129588766244279,0.8735795454545454,0.8769011406844106,0.9490166125644452,0.8752371916508539,0.9124896067178405,0.9628399055855128,4970,267,259,1845,7341,5237,2104,0.9275303092221768,0.9128125338063253,0.8700564971751412,0.8783269961977186,0.9472980714149322,0.8741721854304636,0.9116412868992763,0.9628399055855128,4961,276,256,1848,1983,0.9198184568835098,121,0.17355371900826447
s0_s1__log__peak_rms__pca256__C0p1__l2__weight_balanced,s0_s1__log__peak_rms,256.0,0.1,l2,balanced,291,256,0.69,2.5154436999582686,10,False,7341,5237,2104,0.9254869908731781,0.9101009034865257,0.867043847241867,0.8740494296577946,0.9461523773152568,0.8705325443786982,0.9091115432996102,0.9618654666162311,4955,282,265,1839,7341,5237,2104,0.9134995232257186,0.9162002906345679,0.8043928719436386,0.9225285171102662,0.9098720641588696,0.8594199690059774,0.8984753558753449,0.9618654666162311,4765,472,163,1941,1983,0.9162884518406454,121,0.18181818181818182
s0_s1__log__peak_rms__pca256__C0p3__l1__weight_none,s0_s1__log__peak_rms,256.0,0.3,l1,,291,256,0.48,1.2726461000274867,16,False,7341,5237,2104,0.9283476365617763,0.9132432127789181,0.8728733459357277,0.877851711026616,0.9486347145312202,0.8753554502369668,0.9125391282918729,0.9633132848966588,4968,269,257,1847,7341,5237,2104,0.9283476365617763,0.9112528596974874,0.8778735632183908,0.8711977186311787,0.9513080007637961,0.8745229007633588,0.9121899537181903,0.9633132848966588,4982,255,271,1833,1983,0.9203227433182047,121,0.18181818181818182
s0_s1__log__peak_rms__pca256__C0p3__l1__weight_balanced,s0_s1__log__peak_rms,256.0,0.3,l1,balanced,291,256,0.7,1.238253200019244,15,False,7341,5237,2104,0.9267129818825773,0.909964997520567,0.8732125834127741,0.870722433460076,0.9492075615810579,0.871965730604474,0.9103149263709394,0.9624781552146869,4971,266,272,1832,7341,5237,2104,0.9141806293420515,0.915824654712629,0.8075959933222037,0.9196768060836502,0.9119725033416078,0.86,0.8990630524454921,0.9624781552146869,4776,461,169,1935,1983,0.9122541603630863,121,0.19008264462809918
s0_s1__log__peak_rms__pca256__C0p3__l2__weight_none,s0_s1__log__peak_rms,256.0,0.3,l2,,291,256,0.53,2.7803939000004902,13,False,7341,5237,2104,0.9276665304454434,0.9093538063835055,0.879401833092137,0.8664448669201521,0.9522627458468589,0.8728752693320565,0.9111639554656474,0.9637403790374283,4987,250,281,1823,7341,5237,2104,0.9271216455523771,0.9115309337406912,0.8712730714623758,0.875,0.9480618674813824,0.8731325586910126,0.9110048842188938,0.9637403790374283,4965,272,263,1841,1983,0.9102370146243066,121,0.1487603305785124
s0_s1__log__peak_rms__pca256__C0p3__l2__weight_balanced,s0_s1__log__peak_rms,256.0,0.3,l2,balanced,291,256,0.68,2.8815482999780215,11,False,7341,5237,2104,0.9243972210870454,0.9100479478063007,0.8620850864890136,0.876425855513308,0.9436700400992935,0.869196323356116,0.9080151556429972,0.9627227405757947,4942,295,260,1844,7341,5237,2104,0.9141806293420515,0.9152559824036488,0.8086264656616415,0.9177756653992395,0.912736299408058,0.8597506678539626,0.8989626744569126,0.9627227405757947,4780,457,173,1931,1983,0.9198184568835098,121,0.1652892561983471
s0_s1__log__peak_rms__pca256__C1__l1__weight_none,s0_s1__log__peak_rms,256.0,1.0,l1,,291,256,0.6,1.444627400022,19,False,7341,5237,2104,0.9284838577850429,0.9035290899573161,0.8993424380374304,0.8450570342205324,0.9620011456940997,0.8713550600343053,0.9109157150940321,0.9635000591724139,5038,199,326,1778,7341,5237,2104,0.9252145484266449,0.9086304417747078,0.8693586698337292,0.8697718631178707,0.9474890204315448,0.8695652173913043,0.9085723537543746,0.9635000591724139,4962,275,274,1830,1983,0.8895612708018155,121,0.11570247933884298
s0_s1__log__peak_rms__pca256__C1__l1__weight_balanced,s0_s1__log__peak_rms,256.0,1.0,l1,balanced,291,256,0.73,1.4290994000039063,15,False,7341,5237,2104,0.9243972210870454,0.9053564012572142,0.8736131210805596,0.8607414448669202,0.9499713576475081,0.8671295187933924,0.9071487670121174,0.9621098704668666,4975,262,293,1811,7341,5237,2104,0.9111837624301866,0.911591694371215,0.8040201005025126,0.9125475285171103,0.9106358602253198,0.8548530721282279,0.895434386898265,0.9621098704668666,4769,468,184,1920,1983,0.9041855774079677,121,0.1487603305785124
